seed,task,failure_family,split,episode,language_ambiguity,predicate_confidence,contact_force,support_relation,clearance,friction,deformation,temporal_order,tool_affordance,recovery_feasibility,violation_risk,damage_risk
3,container_insertion_clearance,erased_contact_force,geometry_tolerance_shift,0,0.351194,0.884704,0.930251,0.413367,0.769508,0.498987,0.341845,0.200543,0.245760,0.337553,0.423498,0.294710
3,container_insertion_clearance,erased_contact_force,geometry_tolerance_shift,1,0.347838,0.754424,0.999000,0.534644,0.718370,0.348660,0.334263,0.325659,0.416821,0.428024,0.403483,0.340407
3,container_insertion_clearance,erased_contact_force,geometry_tolerance_shift,2,0.344509,0.712172,0.999000,0.531220,0.751318,0.531083,0.463167,0.270892,0.410743,0.394036,0.397378,0.335979
3,container_insertion_clearance,erased_contact_force,geometry_tolerance_shift,3,0.406974,0.908194,0.923176,0.349943,0.568678,0.518049,0.236199,0.418000,0.227649,0.416515,0.457866,0.291802
3,container_insertion_clearance,erased_contact_force,geometry_tolerance_shift,4,0.282063,0.930085,0.999000,0.632211,0.799248,0.601169,0.274380,0.098972,0.318471,0.488903,0.458766,0.324266
3,container_insertion_clearance,erased_contact_force,geometry_tolerance_shift,5,0.206201,0.938451,0.999000,0.543381,0.533037,0.576071,0.288502,0.442650,0.394869,0.499952,0.441019,0.340533
3,container_insertion_clearance,erased_contact_force,mechanics_ood_shift,0,0.320631,0.844081,0.999000,0.481288,0.492519,0.822809,0.670334,0.501879,0.539232,0.471798,0.428922,0.305144
3,container_insertion_clearance,erased_contact_force,mechanics_ood_shift,1,0.297718,0.947266,0.999000,0.403799,0.330018,0.823534,0.719102,0.355540,0.182117,0.215503,0.406393,0.342661
3,container_insertion_clearance,erased_contact_force,mechanics_ood_shift,2,0.454523,0.763788,0.999000,0.198291,0.554531,0.825921,0.652360,0.367781,0.342221,0.511184,0.446504,0.417286
3,container_insertion_clearance,erased_contact_force,mechanics_ood_shift,3,0.395885,0.798413,0.999000,0.454768,0.279786,0.864117,0.533242,0.232111,0.301293,0.471148,0.402111,0.367740
3,container_insertion_clearance,erased_contact_force,mechanics_ood_shift,4,0.543554,0.894329,0.999000,0.542611,0.629631,0.890407,0.658441,0.327169,0.574406,0.457032,0.507530,0.452452
3,container_insertion_clearance,erased_contact_force,mechanics_ood_shift,5,0.266294,0.790818,0.999000,0.557659,0.374680,0.740179,0.669205,0.477166,0.296729,0.338754,0.453282,0.395320
3,container_insertion_clearance,erased_contact_force,object_affordance_transfer,0,0.601011,0.861595,0.999000,0.644515,0.412792,0.626581,0.426969,0.454500,0.563107,0.499601,0.428952,0.361326
3,container_insertion_clearance,erased_contact_force,object_affordance_transfer,1,0.576922,0.932142,0.999000,0.569122,0.321270,0.780314,0.528335,0.507885,0.423195,0.616883,0.449615,0.365687
3,container_insertion_clearance,erased_contact_force,object_affordance_transfer,2,0.480059,0.999000,0.999000,0.515054,0.426247,0.436859,0.534709,0.360505,0.449976,0.369921,0.459264,0.339755
3,container_insertion_clearance,erased_contact_force,object_affordance_transfer,3,0.497802,0.999000,0.999000,0.472362,0.415884,0.549393,0.488745,0.521645,0.393451,0.260340,0.425087,0.297726
3,container_insertion_clearance,erased_contact_force,object_affordance_transfer,4,0.411625,0.999000,0.999000,0.595261,0.369524,0.707648,0.647728,0.516351,0.544827,0.491086,0.410401,0.360031
3,container_insertion_clearance,erased_contact_force,object_affordance_transfer,5,0.663475,0.973603,0.999000,0.560116,0.461783,0.593791,0.547770,0.532280,0.346498,0.291192,0.410926,0.370298
3,container_insertion_clearance,erased_contact_force,recovery_cost_pressure,0,0.441020,0.999000,0.999000,0.768006,0.515059,0.670773,0.514020,0.356836,0.337016,0.519853,0.422198,0.325928
3,container_insertion_clearance,erased_contact_force,recovery_cost_pressure,1,0.638952,0.917830,0.999000,0.749870,0.386486,0.779020,0.544778,0.527234,0.408598,0.677431,0.500786,0.321673
3,container_insertion_clearance,erased_contact_force,recovery_cost_pressure,2,0.602658,0.981201,0.999000,0.731496,0.324387,0.666185,0.528538,0.499305,0.394265,0.775030,0.401129,0.365583
3,container_insertion_clearance,erased_contact_force,recovery_cost_pressure,3,0.411939,0.964209,0.999000,0.471398,0.231865,0.691169,0.465419,0.462319,0.380683,0.628787,0.411537,0.361112
3,container_insertion_clearance,erased_contact_force,recovery_cost_pressure,4,0.327519,0.999000,0.999000,0.472283,0.599690,0.645404,0.490690,0.610411,0.385571,0.832272,0.339111,0.322693
3,container_insertion_clearance,erased_contact_force,recovery_cost_pressure,5,0.781902,0.881188,0.999000,0.555164,0.519392,0.618388,0.604547,0.471980,0.245409,0.634275,0.489239,0.359006
3,container_insertion_clearance,erased_contact_force,combined_adversarial_abstraction,0,0.668501,0.999000,0.999000,0.817142,0.539963,0.619730,0.556293,0.501303,0.434817,0.718222,0.469047,0.386256
3,container_insertion_clearance,erased_contact_force,combined_adversarial_abstraction,1,0.749021,0.999000,0.999000,0.611340,0.884742,0.844286,0.786191,0.575943,0.769016,0.767265,0.615316,0.410625
3,container_insertion_clearance,erased_contact_force,combined_adversarial_abstraction,2,0.713751,0.999000,0.999000,0.739535,0.704547,0.876093,0.611670,0.679203,0.627137,0.655170,0.504288,0.406164
3,container_insertion_clearance,erased_contact_force,combined_adversarial_abstraction,3,0.590568,0.999000,0.999000,0.740087,0.596381,0.827345,0.561522,0.475403,0.659452,0.530523,0.470512,0.414525
3,container_insertion_clearance,erased_contact_force,combined_adversarial_abstraction,4,0.643525,0.835983,0.999000,0.702157,0.851636,0.869028,0.674841,0.622701,0.437816,0.651209,0.480322,0.386311
3,container_insertion_clearance,erased_contact_force,combined_adversarial_abstraction,5,0.729341,0.999000,0.999000,0.723993,0.710963,0.750803,0.794342,0.520113,0.668677,0.718202,0.510708,0.388802
3,container_insertion_clearance,hidden_support_relation,nominal_abstraction,0,0.422566,0.790767,0.409831,0.853125,0.531175,0.319872,0.212184,0.404095,0.271625,0.463691,0.417761,0.289091
3,container_insertion_clearance,hidden_support_relation,nominal_abstraction,1,0.487671,0.713960,0.487811,0.923725,0.337320,0.268446,0.381100,0.173329,0.267517,0.246393,0.393661,0.222561
3,container_insertion_clearance,hidden_support_relation,nominal_abstraction,2,0.353648,0.597758,0.387154,0.973140,0.410550,0.129576,0.272855,0.381604,0.266213,0.602974,0.402570,0.267780
3,container_insertion_clearance,hidden_support_relation,nominal_abstraction,3,0.424795,0.692610,0.435740,0.914849,0.569737,0.148506,0.394496,0.349397,0.155767,0.419414,0.388628,0.279787
3,container_insertion_clearance,hidden_support_relation,nominal_abstraction,4,0.372250,0.894181,0.321270,0.983068,0.462003,0.287179,0.417698,0.267743,0.259759,0.458683,0.330699,0.242693
3,container_insertion_clearance,hidden_support_relation,nominal_abstraction,5,0.494746,0.789451,0.310721,0.845802,0.299434,0.360840,0.477697,0.296156,0.154057,0.474898,0.357498,0.276566
3,container_insertion_clearance,hidden_support_relation,language_ambiguity_shift,0,0.731735,0.999000,0.406082,0.999000,0.523271,0.313390,0.462971,0.702690,0.359208,0.416454,0.406519,0.307723
3,container_insertion_clearance,hidden_support_relation,language_ambiguity_shift,1,0.532581,0.999000,0.451997,0.999000,0.496135,0.288032,0.305667,0.762652,0.482581,0.698225,0.441739,0.213442
3,container_insertion_clearance,hidden_support_relation,language_ambiguity_shift,2,0.786693,0.851086,0.455483,0.999000,0.405415,0.288821,0.378771,0.860268,0.561074,0.361573,0.430371,0.288892
3,container_insertion_clearance,hidden_support_relation,language_ambiguity_shift,3,0.847528,0.850598,0.383089,0.999000,0.528754,0.268003,0.348855,0.716272,0.579161,0.506947,0.402093,0.279318
3,container_insertion_clearance,hidden_support_relation,language_ambiguity_shift,4,0.809800,0.999000,0.500360,0.999000,0.436309,0.378340,0.345266,0.613307,0.696605,0.494753,0.433260,0.248490
3,container_insertion_clearance,hidden_support_relation,language_ambiguity_shift,5,0.839092,0.999000,0.344378,0.999000,0.453076,0.165838,0.320495,0.776236,0.638338,0.593655,0.435993,0.264580
3,container_insertion_clearance,hidden_support_relation,predicate_noise_shift,0,0.525853,0.999000,0.533193,0.999000,0.477403,0.215369,0.388925,0.476871,0.336030,0.623342,0.449578,0.294801
3,container_insertion_clearance,hidden_support_relation,predicate_noise_shift,1,0.478010,0.999000,0.442702,0.999000,0.635770,0.333776,0.352695,0.391624,0.472566,0.526381,0.471647,0.304964
3,container_insertion_clearance,hidden_support_relation,predicate_noise_shift,2,0.546334,0.999000,0.608988,0.999000,0.551438,0.255153,0.531856,0.406106,0.419455,0.294246,0.396634,0.293679
3,container_insertion_clearance,hidden_support_relation,predicate_noise_shift,3,0.623090,0.999000,0.397729,0.999000,0.562597,0.296322,0.206635,0.433224,0.301633,0.389985,0.448045,0.284259
3,container_insertion_clearance,hidden_support_relation,predicate_noise_shift,4,0.450413,0.999000,0.465259,0.999000,0.396901,0.277947,0.353570,0.469063,0.432821,0.416362,0.436891,0.287036
3,container_insertion_clearance,hidden_support_relation,predicate_noise_shift,5,0.675988,0.999000,0.515900,0.999000,0.662501,0.331720,0.402653,0.410307,0.498744,0.412412,0.422648,0.271464
3,container_insertion_clearance,hidden_support_relation,geometry_tolerance_shift,0,0.358219,0.727165,0.607101,0.999000,0.800797,0.309892,0.550436,0.339027,0.358713,0.489491,0.440682,0.265775
3,container_insertion_clearance,hidden_support_relation,geometry_tolerance_shift,1,0.413276,0.837292,0.369793,0.999000,0.668769,0.423667,0.312490,0.246021,0.353779,0.435093,0.426379,0.259154
3,container_insertion_clearance,hidden_support_relation,geometry_tolerance_shift,2,0.450183,0.780997,0.497369,0.999000,0.607461,0.197065,0.512307,0.422084,0.242254,0.585506,0.463600,0.282171
3,container_insertion_clearance,hidden_support_relation,geometry_tolerance_shift,3,0.628731,0.890500,0.576796,0.999000,0.692499,0.384208,0.462863,0.443245,0.135221,0.282491,0.409722,0.277529
3,container_insertion_clearance,hidden_support_relation,geometry_tolerance_shift,4,0.561989,0.790434,0.464503,0.937358,0.870934,0.386119,0.405826,0.417657,0.243959,0.413106,0.417037,0.270480
3,container_insertion_clearance,hidden_support_relation,geometry_tolerance_shift,5,0.392092,0.771048,0.528597,0.999000,0.741456,0.435593,0.351349,0.291960,0.206571,0.457412,0.509437,0.327314
3,container_insertion_clearance,hidden_support_relation,mechanics_ood_shift,0,0.603986,0.816675,0.612954,0.999000,0.541628,0.790849,0.644859,0.300336,0.371470,0.594071,0.484482,0.350575
3,container_insertion_clearance,hidden_support_relation,mechanics_ood_shift,1,0.452257,0.999000,0.824916,0.999000,0.553044,0.709539,0.791990,0.250460,0.135324,0.489416,0.450180,0.343918
3,container_insertion_clearance,hidden_support_relation,mechanics_ood_shift,2,0.544274,0.999000,0.706635,0.999000,0.621450,0.706135,0.747592,0.444870,0.301671,0.463677,0.520320,0.361614
3,container_insertion_clearance,hidden_support_relation,mechanics_ood_shift,3,0.552800,0.861103,0.502254,0.999000,0.553505,0.484011,0.618087,0.372768,0.326675,0.659981,0.439752,0.360341
3,container_insertion_clearance,hidden_support_relation,mechanics_ood_shift,4,0.543665,0.830824,0.560906,0.999000,0.676150,0.558875,0.755082,0.297291,0.308273,0.419127,0.482156,0.368166
3,container_insertion_clearance,hidden_support_relation,mechanics_ood_shift,5,0.402088,0.832351,0.880512,0.919413,0.551189,0.449485,0.793479,0.392456,0.162983,0.639462,0.444738,0.362227
3,container_insertion_clearance,hidden_support_relation,object_affordance_transfer,0,0.596034,0.845279,0.523916,0.999000,0.368158,0.388557,0.612346,0.554984,0.327135,0.589273,0.438877,0.337843
3,container_insertion_clearance,hidden_support_relation,object_affordance_transfer,1,0.765647,0.999000,0.440109,0.999000,0.357678,0.374323,0.706618,0.685247,0.420355,0.604389,0.489563,0.295805
3,container_insertion_clearance,hidden_support_relation,object_affordance_transfer,2,0.502057,0.999000,0.545926,0.999000,0.505098,0.357149,0.523766,0.734259,0.368248,0.460655,0.494585,0.317609
3,container_insertion_clearance,hidden_support_relation,object_affordance_transfer,3,0.658482,0.991914,0.529610,0.999000,0.571577,0.371794,0.561699,0.497674,0.587230,0.501785,0.490493,0.320790
3,container_insertion_clearance,hidden_support_relation,object_affordance_transfer,4,0.800365,0.913775,0.623077,0.999000,0.495176,0.514850,0.607189,0.585143,0.455636,0.612206,0.440532,0.295663
3,container_insertion_clearance,hidden_support_relation,object_affordance_transfer,5,0.718511,0.972577,0.457624,0.999000,0.498237,0.375388,0.456712,0.410012,0.501707,0.671330,0.451955,0.282923
3,container_insertion_clearance,hidden_support_relation,recovery_cost_pressure,0,0.493107,0.989862,0.652144,0.999000,0.617615,0.430345,0.618094,0.546555,0.424598,0.802735,0.459567,0.322062
3,container_insertion_clearance,hidden_support_relation,recovery_cost_pressure,1,0.823557,0.999000,0.610968,0.999000,0.608764,0.485298,0.506163,0.447336,0.376754,0.835691,0.481802,0.332876
3,container_insertion_clearance,hidden_support_relation,recovery_cost_pressure,2,0.566232,0.999000,0.440419,0.999000,0.439149,0.218068,0.407519,0.547235,0.456661,0.832506,0.454299,0.298943
3,container_insertion_clearance,hidden_support_relation,recovery_cost_pressure,3,0.661423,0.999000,0.673029,0.999000,0.512345,0.626216,0.501508,0.449085,0.322358,0.925071,0.513079,0.319096
3,container_insertion_clearance,hidden_support_relation,recovery_cost_pressure,4,0.665233,0.999000,0.464554,0.929988,0.603251,0.416917,0.521727,0.558415,0.369438,0.721736,0.464154,0.367162
3,container_insertion_clearance,hidden_support_relation,recovery_cost_pressure,5,0.413746,0.959614,0.554962,0.947610,0.784375,0.423791,0.549071,0.658649,0.274099,0.740183,0.442137,0.358165
3,container_insertion_clearance,hidden_support_relation,combined_adversarial_abstraction,0,0.877814,0.999000,0.606809,0.988909,0.707335,0.648516,0.741921,0.676322,0.674608,0.688752,0.526824,0.349346
3,container_insertion_clearance,hidden_support_relation,combined_adversarial_abstraction,1,0.569464,0.999000,0.705159,0.999000,0.737936,0.726791,0.608159,0.511699,0.803042,0.665990,0.534405,0.349779
3,container_insertion_clearance,hidden_support_relation,combined_adversarial_abstraction,2,0.846057,0.999000,0.716627,0.999000,0.846107,0.559505,0.919232,0.487906,0.651473,0.834185,0.459864,0.392042
3,container_insertion_clearance,hidden_support_relation,combined_adversarial_abstraction,3,0.894275,0.999000,0.767027,0.999000,0.627274,0.696034,0.798662,0.750470,0.612224,0.676426,0.504991,0.400067
3,container_insertion_clearance,hidden_support_relation,combined_adversarial_abstraction,4,0.702932,0.999000,0.635409,0.999000,0.680791,0.493123,0.791609,0.591640,0.442472,0.661280,0.551319,0.364320
3,container_insertion_clearance,hidden_support_relation,combined_adversarial_abstraction,5,0.758589,0.977706,0.739184,0.999000,0.695467,0.639745,0.558817,0.735372,0.417248,0.743038,0.532376,0.374559
3,container_insertion_clearance,clearance_tolerance_collapse,nominal_abstraction,0,0.205982,0.726464,0.337424,0.456726,0.969075,0.190930,0.358004,0.195753,0.289089,0.360366,0.394290,0.303568
3,container_insertion_clearance,clearance_tolerance_collapse,nominal_abstraction,1,0.206897,0.726589,0.337812,0.479437,0.900001,0.343532,0.364234,0.260497,0.344187,0.371270,0.458731,0.324363
3,container_insertion_clearance,clearance_tolerance_collapse,nominal_abstraction,2,0.297139,0.659211,0.233296,0.437449,0.999000,0.349542,0.272156,0.287677,0.296698,0.431301,0.424262,0.342047
3,container_insertion_clearance,clearance_tolerance_collapse,nominal_abstraction,3,0.376865,0.728758,0.252339,0.544465,0.933374,0.330440,0.232340,0.118448,0.190868,0.239839,0.377069,0.335461
3,container_insertion_clearance,clearance_tolerance_collapse,nominal_abstraction,4,0.262646,0.599353,0.424189,0.383801,0.999000,0.301204,0.363621,0.065996,0.378866,0.394452,0.414446,0.280073
3,container_insertion_clearance,clearance_tolerance_collapse,nominal_abstraction,5,0.369788,0.705283,0.212542,0.491884,0.979826,0.340217,0.255634,0.229441,0.280639,0.321859,0.399571,0.302176
3,container_insertion_clearance,clearance_tolerance_collapse,language_ambiguity_shift,0,0.535525,0.787331,0.538846,0.695418,0.941838,0.211802,0.300483,0.614073,0.498507,0.506831,0.403868,0.337357
3,container_insertion_clearance,clearance_tolerance_collapse,language_ambiguity_shift,1,0.615145,0.999000,0.366453,0.673839,0.999000,0.345299,0.410302,0.567991,0.570938,0.321539,0.506143,0.321498
3,container_insertion_clearance,clearance_tolerance_collapse,language_ambiguity_shift,2,0.620161,0.832524,0.354236,0.593026,0.981604,0.217200,0.346531,0.542428,0.639571,0.329182,0.424551,0.284443
3,container_insertion_clearance,clearance_tolerance_collapse,language_ambiguity_shift,3,0.569073,0.758625,0.558579,0.446496,0.894747,0.359258,0.559451,0.461337,0.542025,0.294432,0.449241,0.290374
3,container_insertion_clearance,clearance_tolerance_collapse,language_ambiguity_shift,4,0.474232,0.855518,0.283259,0.674621,0.999000,0.402898,0.142464,0.550689,0.530601,0.486434,0.465072,0.316359
3,container_insertion_clearance,clearance_tolerance_collapse,language_ambiguity_shift,5,0.591263,0.942728,0.589555,0.670462,0.876948,0.358700,0.508370,0.703734,0.564216,0.558472,0.462213,0.346529
3,container_insertion_clearance,clearance_tolerance_collapse,predicate_noise_shift,0,0.355017,0.999000,0.399177,0.744741,0.999000,0.296869,0.366034,0.314868,0.536850,0.376103,0.462022,0.279848
3,container_insertion_clearance,clearance_tolerance_collapse,predicate_noise_shift,1,0.254188,0.999000,0.460601,0.584095,0.999000,0.356696,0.312768,0.452189,0.326362,0.395289,0.438103,0.320673
3,container_insertion_clearance,clearance_tolerance_collapse,predicate_noise_shift,2,0.274689,0.999000,0.458703,0.757875,0.999000,0.492243,0.583074,0.212152,0.353951,0.572674,0.510274,0.330578
3,container_insertion_clearance,clearance_tolerance_collapse,predicate_noise_shift,3,0.492833,0.999000,0.360721,0.929069,0.999000,0.415350,0.249112,0.104171,0.569155,0.417324,0.470157,0.261840
3,container_insertion_clearance,clearance_tolerance_collapse,predicate_noise_shift,4,0.359336,0.999000,0.431666,0.849899,0.999000,0.254051,0.275272,0.397487,0.616649,0.474477,0.461002,0.384199
3,container_insertion_clearance,clearance_tolerance_collapse,predicate_noise_shift,5,0.391427,0.999000,0.474318,0.590997,0.876557,0.333313,0.473880,0.196680,0.422162,0.355062,0.478036,0.292868
