method,split,seed,n,task_success,ci95_task_success,mechanical_violation_rate,ci95_mechanical_violation_rate,damage_unsafe_rate,ci95_damage_unsafe_rate,abstraction_failure_accuracy,ci95_abstraction_failure_accuracy,mechanics_retention_recall,ci95_mechanics_retention_recall,early_warning_recall,ci95_early_warning_recall,false_refinement_alarm_rate,ci95_false_refinement_alarm_rate,planning_cost,ci95_planning_cost,planning_regret_to_oracle,ci95_planning_regret_to_oracle,robust_utility,ci95_robust_utility,intervention_rate,ci95_intervention_rate,deployment_coverage,ci95_deployment_coverage
language_symbolic_planner,mechanics_ood_shift,3,48,0.277211,0.020570,0.461025,0.016371,0.385121,0.015651,0.038194,0.024296,0.000000,0.000000,0.107639,0.031501,0.000000,0.000000,0.054144,0.002173,0.601862,0.033171,-0.290211,0.039446,0.038194,0.020027,0.017361,0.014556
language_symbolic_planner,mechanics_ood_shift,4,48,0.275642,0.019132,0.461906,0.016334,0.384954,0.014576,0.038194,0.020027,0.000000,0.000000,0.093750,0.032121,0.000000,0.000000,0.054521,0.002239,0.603031,0.031371,-0.292329,0.036593,0.041667,0.020633,0.010417,0.011534
language_symbolic_planner,mechanics_ood_shift,5,48,0.275263,0.019212,0.464828,0.015800,0.382309,0.015398,0.045139,0.021175,0.000000,0.000000,0.201389,0.046604,0.000000,0.000000,0.054144,0.002636,0.603471,0.031620,-0.292340,0.037074,0.038194,0.024296,0.003472,0.006806
language_symbolic_planner,mechanics_ood_shift,6,48,0.267981,0.019481,0.471674,0.016030,0.390863,0.015209,0.031250,0.018598,0.000000,0.000000,0.142361,0.037657,0.000000,0.000000,0.052260,0.001710,0.617284,0.031667,-0.308961,0.037284,0.020833,0.015759,0.000000,0.000000
language_symbolic_planner,mechanics_ood_shift,7,48,0.272268,0.020014,0.468628,0.016212,0.394486,0.015390,0.045139,0.025250,0.000000,0.000000,0.125000,0.044038,0.000000,0.000000,0.050753,0.001033,0.615922,0.032893,-0.304883,0.038606,0.006944,0.009522,0.000000,0.000000
language_symbolic_planner,mechanics_ood_shift,8,48,0.282939,0.018034,0.447877,0.015245,0.376496,0.015870,0.041667,0.024797,0.000000,0.000000,0.145833,0.030175,0.000000,0.000000,0.059418,0.002790,0.584399,0.030452,-0.272862,0.035849,0.086806,0.025714,0.038194,0.020027
language_symbolic_planner,mechanics_ood_shift,9,48,0.276537,0.019835,0.459656,0.016434,0.383826,0.014517,0.024306,0.016817,0.000000,0.000000,0.083333,0.023825,0.000000,0.000000,0.055274,0.002350,0.600229,0.032029,-0.289633,0.037613,0.048611,0.021658,0.010417,0.011534
language_symbolic_planner,nominal_abstraction,0,48,0.403778,0.019095,0.379875,0.015932,0.320176,0.015079,0.083333,0.032259,0.000000,0.000000,0.034722,0.019351,0.000000,0.000000,0.050000,0.000000,0.469279,0.031461,-0.068076,0.036835,0.000000,0.000000,0.000000,0.000000
language_symbolic_planner,nominal_abstraction,1,48,0.403126,0.018725,0.379987,0.015275,0.321084,0.015360,0.121528,0.043213,0.000000,0.000000,0.006944,0.009522,0.000000,0.000000,0.050000,0.000000,0.470210,0.031159,-0.069447,0.036470,0.000000,0.000000,0.003472,0.006806
language_symbolic_planner,nominal_abstraction,2,48,0.405463,0.018333,0.377197,0.015303,0.321654,0.014611,0.107639,0.034374,0.000000,0.000000,0.010417,0.011534,0.000000,0.000000,0.050000,0.000000,0.467528,0.030444,-0.065902,0.035504,0.000000,0.000000,0.000000,0.000000
language_symbolic_planner,nominal_abstraction,3,48,0.407853,0.018034,0.370326,0.014787,0.312932,0.015082,0.079861,0.032243,0.000000,0.000000,0.024306,0.016817,0.000000,0.000000,0.054010,0.002103,0.456639,0.030337,-0.054932,0.035157,0.038194,0.020027,0.038194,0.020027
language_symbolic_planner,nominal_abstraction,4,48,0.399607,0.018402,0.381549,0.015042,0.324450,0.015389,0.107639,0.034374,0.000000,0.000000,0.034722,0.019351,0.000000,0.000000,0.050000,0.000000,0.474977,0.030784,-0.076296,0.035868,0.000000,0.000000,0.000000,0.000000
language_symbolic_planner,nominal_abstraction,5,48,0.402304,0.018909,0.380203,0.015358,0.322108,0.015166,0.086806,0.036379,0.000000,0.000000,0.034722,0.019351,0.000000,0.000000,0.050000,0.000000,0.471356,0.031252,-0.071132,0.036684,0.000000,0.000000,0.000000,0.000000
language_symbolic_planner,nominal_abstraction,6,48,0.403385,0.019296,0.374534,0.015346,0.319192,0.015156,0.093750,0.034942,0.000000,0.000000,0.031250,0.018598,0.000000,0.000000,0.052552,0.001766,0.465384,0.031511,-0.065735,0.037145,0.024306,0.016817,0.024306,0.016817
language_symbolic_planner,nominal_abstraction,7,48,0.402901,0.018034,0.378281,0.014918,0.324190,0.014479,0.114583,0.032487,0.000000,0.000000,0.034722,0.023742,0.000000,0.000000,0.050000,0.000000,0.471030,0.030126,-0.070919,0.035056,0.000000,0.000000,0.000000,0.000000
language_symbolic_planner,nominal_abstraction,8,48,0.404193,0.018858,0.378463,0.015581,0.321745,0.014830,0.093750,0.039992,0.000000,0.000000,0.024306,0.021726,0.000000,0.000000,0.050000,0.000000,0.469045,0.031183,-0.067972,0.036425,0.000000,0.000000,0.000000,0.000000
language_symbolic_planner,nominal_abstraction,9,48,0.400830,0.018449,0.380485,0.015101,0.324113,0.015534,0.093750,0.030613,0.000000,0.000000,0.010417,0.011534,0.000000,0.000000,0.050000,0.000000,0.473498,0.030902,-0.074213,0.035995,0.000000,0.000000,0.000000,0.000000
language_symbolic_planner,object_affordance_transfer,0,48,0.302218,0.018442,0.454864,0.014633,0.363637,0.015540,0.086806,0.035055,0.000000,0.000000,0.062500,0.033162,0.000000,0.000000,0.051521,0.001442,0.571463,0.030527,-0.245060,0.035954,0.013889,0.013170,0.003472,0.006806
language_symbolic_planner,object_affordance_transfer,1,48,0.302758,0.020604,0.453344,0.016354,0.358815,0.017252,0.038194,0.020027,0.000000,0.000000,0.121528,0.042105,0.000000,0.000000,0.053042,0.001944,0.567643,0.034053,-0.240806,0.040463,0.027778,0.017758,0.017361,0.014556
language_symbolic_planner,object_affordance_transfer,2,48,0.309356,0.018954,0.443796,0.015720,0.351499,0.015097,0.052083,0.026019,0.000000,0.000000,0.111111,0.038086,0.000000,0.000000,0.056083,0.002460,0.552784,0.031248,-0.224681,0.036809,0.055556,0.022462,0.034722,0.019351
language_symbolic_planner,object_affordance_transfer,3,48,0.302082,0.019284,0.458418,0.015886,0.362462,0.014667,0.052083,0.024133,0.000000,0.000000,0.052083,0.022086,0.000000,0.000000,0.050380,0.000745,0.573524,0.031804,-0.245933,0.037102,0.003472,0.006806,0.000000,0.000000
language_symbolic_planner,object_affordance_transfer,4,48,0.305771,0.019680,0.456354,0.016179,0.361156,0.016066,0.027778,0.024477,0.000000,0.000000,0.107639,0.028340,0.000000,0.000000,0.050000,0.000000,0.569664,0.032304,-0.239947,0.038010,0.000000,0.000000,0.000000,0.000000
language_symbolic_planner,object_affordance_transfer,5,48,0.303659,0.018937,0.454607,0.015264,0.359986,0.015097,0.086806,0.037657,0.000000,0.000000,0.142361,0.035055,0.000000,0.000000,0.051901,0.001594,0.568293,0.030975,-0.241002,0.036506,0.017361,0.014556,0.003472,0.006806
language_symbolic_planner,object_affordance_transfer,6,48,0.306871,0.018786,0.447397,0.014410,0.358742,0.015001,0.059028,0.029962,0.000000,0.000000,0.059028,0.022789,0.000000,0.000000,0.053802,0.002119,0.560755,0.030465,-0.233511,0.035955,0.034722,0.019351,0.013889,0.013170
language_symbolic_planner,object_affordance_transfer,7,48,0.311101,0.019046,0.442662,0.016744,0.351473,0.015476,0.055556,0.024477,0.000000,0.000000,0.142361,0.063026,0.000000,0.000000,0.055703,0.003557,0.551305,0.032507,-0.222099,0.037136,0.052083,0.032487,0.027778,0.020247
language_symbolic_planner,object_affordance_transfer,8,48,0.309149,0.019606,0.448591,0.015164,0.356042,0.016037,0.065972,0.030354,0.000000,0.000000,0.059028,0.022789,0.000000,0.000000,0.053042,0.001944,0.558942,0.031809,-0.229661,0.037830,0.027778,0.017758,0.003472,0.006806
language_symbolic_planner,object_affordance_transfer,9,48,0.300190,0.018578,0.459474,0.015347,0.365465,0.015380,0.052083,0.029431,0.000000,0.000000,0.142361,0.044561,0.000000,0.000000,0.050000,0.000000,0.577066,0.030832,-0.250439,0.036063,0.000000,0.000000,0.000000,0.000000
language_symbolic_planner,predicate_noise_shift,0,48,0.337326,0.019046,0.436057,0.015386,0.341039,0.015325,0.055556,0.026339,0.000000,0.000000,0.072917,0.029027,0.000000,0.000000,0.050000,0.000000,0.535648,0.031669,-0.182135,0.037058,0.000000,0.000000,0.000000,0.000000
language_symbolic_planner,predicate_noise_shift,1,48,0.338776,0.019076,0.435986,0.015352,0.338735,0.014648,0.024306,0.021726,0.000000,0.000000,0.065972,0.025250,0.000000,0.000000,0.050000,0.000000,0.533505,0.031461,-0.178985,0.036862,0.000000,0.000000,0.000000,0.000000
language_symbolic_planner,predicate_noise_shift,2,48,0.346691,0.018023,0.423772,0.014694,0.333136,0.015583,0.038194,0.024296,0.000000,0.000000,0.052083,0.027778,0.000000,0.000000,0.052972,0.001900,0.517893,0.030021,-0.161203,0.035240,0.027778,0.017758,0.020833,0.015759
language_symbolic_planner,predicate_noise_shift,3,48,0.345296,0.019314,0.424204,0.015520,0.328949,0.015395,0.024306,0.016817,0.000000,0.000000,0.100694,0.044295,0.000000,0.000000,0.054458,0.002208,0.516064,0.031533,-0.160458,0.037348,0.041667,0.020633,0.034722,0.019351
language_symbolic_planner,predicate_noise_shift,4,48,0.336027,0.018872,0.436752,0.015332,0.342091,0.015186,0.045139,0.023302,0.000000,0.000000,0.048611,0.027439,0.000000,0.000000,0.050000,0.000000,0.537379,0.031511,-0.184594,0.036723,0.000000,0.000000,0.000000,0.000000
language_symbolic_planner,predicate_noise_shift,5,48,0.344399,0.020265,0.430421,0.016727,0.338269,0.014942,0.048611,0.033635,0.000000,0.000000,0.100694,0.033325,0.000000,0.000000,0.050000,0.000000,0.526766,0.033120,-0.169799,0.038901,0.000000,0.000000,0.000000,0.000000
language_symbolic_planner,predicate_noise_shift,6,48,0.339870,0.018491,0.430802,0.014762,0.337735,0.015226,0.045139,0.025250,0.000000,0.000000,0.107639,0.032969,0.000000,0.000000,0.051858,0.001557,0.528607,0.030520,-0.174945,0.035919,0.017361,0.014556,0.010417,0.011534
language_symbolic_planner,predicate_noise_shift,7,48,0.341249,0.018339,0.427799,0.015222,0.335783,0.015031,0.048611,0.021658,0.000000,0.000000,0.086806,0.023804,0.000000,0.000000,0.052972,0.001900,0.524960,0.030788,-0.170886,0.035799,0.027778,0.017758,0.024306,0.016817
language_symbolic_planner,predicate_noise_shift,8,48,0.344076,0.020385,0.430099,0.016081,0.336327,0.015529,0.034722,0.019351,0.000000,0.000000,0.052083,0.022086,0.000000,0.000000,0.050743,0.001019,0.525315,0.032890,-0.168849,0.039177,0.006944,0.009522,0.000000,0.000000
language_symbolic_planner,predicate_noise_shift,9,48,0.342320,0.019660,0.431225,0.015813,0.340446,0.015727,0.038194,0.022264,0.000000,0.000000,0.055556,0.029715,0.000000,0.000000,0.050000,0.000000,0.529629,0.032300,-0.173912,0.038166,0.000000,0.000000,0.000000,0.000000
language_symbolic_planner,recovery_cost_pressure,0,48,0.294928,0.019546,0.453031,0.016860,0.372547,0.014885,0.031250,0.020988,0.000000,0.000000,0.111111,0.029715,0.000000,0.000000,0.053389,0.002166,0.571559,0.032190,-0.258488,0.037442,0.027778,0.017758,0.013889,0.013170
language_symbolic_planner,recovery_cost_pressure,1,48,0.288234,0.019844,0.454224,0.016793,0.368906,0.016466,0.027778,0.020247,0.000000,0.000000,0.159722,0.050501,0.000000,0.000000,0.057201,0.003023,0.573020,0.033190,-0.264854,0.039106,0.059028,0.024778,0.027778,0.017758
language_symbolic_planner,recovery_cost_pressure,2,48,0.290061,0.019133,0.455363,0.016148,0.369388,0.014997,0.034722,0.023742,0.000000,0.000000,0.111111,0.032744,0.000000,0.000000,0.055507,0.002583,0.573548,0.031983,-0.263322,0.037134,0.045139,0.021175,0.027778,0.017758
language_symbolic_planner,recovery_cost_pressure,3,48,0.284706,0.019569,0.463681,0.016249,0.374061,0.015270,0.069444,0.030500,0.000000,0.000000,0.125000,0.031517,0.000000,0.000000,0.052965,0.002052,0.584901,0.032323,-0.275799,0.037949,0.024306,0.016817,0.017361,0.014556
language_symbolic_planner,recovery_cost_pressure,4,48,0.286333,0.019521,0.465135,0.015556,0.379502,0.015736,0.038194,0.022264,0.000000,0.000000,0.086806,0.048622,0.000000,0.000000,0.050000,0.000000,0.588414,0.032132,-0.277687,0.037889,0.000000,0.000000,0.000000,0.000000
language_symbolic_planner,recovery_cost_pressure,5,48,0.294504,0.018676,0.449130,0.015494,0.364868,0.015174,0.062500,0.028565,0.000000,0.000000,0.159722,0.036339,0.000000,0.000000,0.057625,0.003485,0.563492,0.030976,-0.252898,0.036359,0.062500,0.028565,0.017361,0.014556
language_symbolic_planner,recovery_cost_pressure,6,48,0.290569,0.019656,0.457353,0.015984,0.371330,0.014858,0.031250,0.020988,0.000000,0.000000,0.111111,0.029715,0.000000,0.000000,0.053813,0.002269,0.575666,0.032098,-0.264654,0.037612,0.031250,0.018598,0.013889,0.013170
language_symbolic_planner,recovery_cost_pressure,7,48,0.290493,0.018612,0.461293,0.015352,0.371246,0.015135,0.013889,0.013170,0.000000,0.000000,0.131944,0.029111,0.000000,0.000000,0.052118,0.001776,0.578164,0.030769,-0.266244,0.035777,0.017361,0.014556,0.000000,0.000000
language_symbolic_planner,recovery_cost_pressure,8,48,0.287551,0.019265,0.462471,0.015230,0.378733,0.015199,0.034722,0.023742,0.000000,0.000000,0.083333,0.023825,0.000000,0.000000,0.050847,0.001162,0.585414,0.031725,-0.274726,0.037225,0.006944,0.009522,0.003472,0.006806
language_symbolic_planner,recovery_cost_pressure,9,48,0.285809,0.019973,0.465346,0.015470,0.375651,0.015891,0.024306,0.016817,0.000000,0.000000,0.149306,0.036703,0.000000,0.000000,0.051271,0.001407,0.586090,0.032570,-0.276094,0.038631,0.010417,0.011534,0.000000,0.000000
learned_failure_classifier_tamp,combined_adversarial_abstraction,0,48,0.412079,0.033168,0.335779,0.029913,0.269998,0.023639,0.416667,0.058358,0.506944,0.096266,0.250000,0.049595,0.006944,0.013611,0.293024,0.025325,0.366906,0.056674,-0.100141,0.057383,0.513889,0.094217,0.388889,0.093461
learned_failure_classifier_tamp,combined_adversarial_abstraction,1,48,0.423852,0.035857,0.323132,0.031850,0.263446,0.027361,0.413194,0.052369,0.534722,0.107413,0.281250,0.063896,0.017361,0.022264,0.299418,0.026383,0.345765,0.062873,-0.079002,0.063466,0.552083,0.102546,0.378472,0.102814
learned_failure_classifier_tamp,combined_adversarial_abstraction,2,48,0.409402,0.035289,0.340672,0.031048,0.270751,0.026505,0.468750,0.058079,0.496528,0.097501,0.267361,0.069962,0.010417,0.011534,0.289822,0.026008,0.375015,0.059054,-0.104854,0.061900,0.506944,0.093777,0.385417,0.102083
learned_failure_classifier_tamp,combined_adversarial_abstraction,3,48,0.443025,0.027694,0.300869,0.025254,0.244742,0.020919,0.468750,0.052967,0.597222,0.093714,0.409722,0.077175,0.017361,0.014556,0.315216,0.022795,0.307979,0.047726,-0.040085,0.048021,0.614583,0.085435,0.468750,0.088428
learned_failure_classifier_tamp,combined_adversarial_abstraction,4,48,0.422027,0.027640,0.324387,0.023779,0.260143,0.020397,0.413194,0.058350,0.531250,0.085158,0.336806,0.057943,0.017361,0.022264,0.301267,0.021958,0.348079,0.045458,-0.079953,0.047258,0.548611,0.078992,0.416667,0.086995
learned_failure_classifier_tamp,combined_adversarial_abstraction,5,48,0.442049,0.029740,0.304978,0.026651,0.243969,0.021608,0.472222,0.061000,0.593750,0.093244,0.427083,0.067320,0.017361,0.020027,0.312433,0.023528,0.310414,0.049738,-0.041718,0.051215,0.611111,0.086084,0.437500,0.093608
learned_failure_classifier_tamp,combined_adversarial_abstraction,6,48,0.444676,0.025730,0.307642,0.022814,0.248181,0.019139,0.458333,0.059562,0.593750,0.088026,0.416667,0.059163,0.013889,0.013170,0.308756,0.022096,0.309266,0.043161,-0.042123,0.043930,0.607639,0.081079,0.416667,0.093798
learned_failure_classifier_tamp,combined_adversarial_abstraction,7,48,0.434539,0.026023,0.315250,0.023616,0.252217,0.020058,0.465278,0.054118,0.579861,0.088606,0.444444,0.069687,0.010417,0.011534,0.303249,0.021375,0.325619,0.044991,-0.057267,0.045440,0.590278,0.083646,0.399306,0.085204
learned_failure_classifier_tamp,combined_adversarial_abstraction,8,48,0.447974,0.025609,0.297886,0.021558,0.240747,0.017726,0.489583,0.054508,0.621528,0.084647,0.486111,0.054877,0.013889,0.016372,0.315969,0.021515,0.297093,0.041797,-0.030844,0.042162,0.635417,0.077602,0.475694,0.086444
learned_failure_classifier_tamp,combined_adversarial_abstraction,9,48,0.460291,0.022876,0.285983,0.020764,0.231826,0.017903,0.388889,0.058628,0.645833,0.087334,0.454861,0.054796,0.020833,0.020917,0.324731,0.021690,0.275116,0.039135,-0.008880,0.038586,0.666667,0.076585,0.503472,0.080494
learned_failure_classifier_tamp,geometry_tolerance_shift,0,48,0.470281,0.034440,0.304693,0.030208,0.244738,0.026390,0.520833,0.062752,0.440972,0.106320,0.135417,0.047307,0.003472,0.006806,0.276962,0.028619,0.339724,0.056402,0.001024,0.059729,0.444444,0.105356,0.423611,0.106972
learned_failure_classifier_tamp,geometry_tolerance_shift,1,48,0.460603,0.036121,0.313263,0.031706,0.253769,0.027660,0.500000,0.059957,0.406250,0.106948,0.079861,0.027492,0.000000,0.000000,0.269891,0.029226,0.359676,0.059254,-0.017157,0.062997,0.406250,0.106948,0.399306,0.107316
learned_failure_classifier_tamp,geometry_tolerance_shift,2,48,0.441841,0.038691,0.330821,0.034089,0.267397,0.029455,0.496528,0.065600,0.333333,0.114259,0.041667,0.020633,0.006944,0.009522,0.257472,0.030334,0.393923,0.063933,-0.050699,0.067695,0.340278,0.112993,0.336806,0.113215
learned_failure_classifier_tamp,geometry_tolerance_shift,3,48,0.458662,0.036162,0.315884,0.031899,0.254822,0.027998,0.534722,0.053236,0.402778,0.107358,0.111111,0.035516,0.000000,0.000000,0.267523,0.029427,0.363145,0.059022,-0.020382,0.063081,0.402778,0.107358,0.388889,0.108454
learned_failure_classifier_tamp,geometry_tolerance_shift,4,48,0.445608,0.038118,0.327604,0.034105,0.263574,0.028982,0.444444,0.066206,0.364583,0.112866,0.069444,0.027222,0.003472,0.006806,0.261992,0.030285,0.383984,0.063407,-0.044212,0.066779,0.368056,0.112152,0.354167,0.112853
learned_failure_classifier_tamp,geometry_tolerance_shift,5,48,0.448760,0.037043,0.326135,0.032711,0.262796,0.028400,0.493056,0.057508,0.361111,0.110184,0.083333,0.027510,0.000000,0.000000,0.259264,0.030064,0.381466,0.061146,-0.038502,0.064743,0.361111,0.110184,0.354167,0.111589
learned_failure_classifier_tamp,geometry_tolerance_shift,6,48,0.457391,0.036335,0.314719,0.031628,0.257851,0.028424,0.500000,0.059957,0.392361,0.108522,0.114583,0.036595,0.003472,0.006806,0.267082,0.029447,0.364966,0.059646,-0.022973,0.063497,0.395833,0.107706,0.385417,0.109246
learned_failure_classifier_tamp,geometry_tolerance_shift,7,48,0.457534,0.036608,0.314009,0.032167,0.255085,0.028739,0.475694,0.049585,0.392361,0.110680,0.118056,0.041218,0.017361,0.017506,0.270378,0.029095,0.363338,0.060473,-0.021811,0.064232,0.409722,0.106972,0.406250,0.107829
learned_failure_classifier_tamp,geometry_tolerance_shift,8,48,0.450446,0.037856,0.322397,0.032707,0.260768,0.029379,0.503472,0.063400,0.378472,0.108631,0.079861,0.029162,0.006944,0.009522,0.264642,0.029509,0.376747,0.061992,-0.035446,0.066407,0.385417,0.107059,0.371528,0.108848
learned_failure_classifier_tamp,geometry_tolerance_shift,9,48,0.465790,0.033174,0.308626,0.029504,0.247893,0.025514,0.475694,0.061507,0.427083,0.103806,0.170139,0.037024,0.010417,0.011534,0.273932,0.027929,0.346341,0.054746,-0.006747,0.057450,0.437500,0.100904,0.413194,0.103844
learned_failure_classifier_tamp,language_ambiguity_shift,0,48,0.468863,0.034544,0.311442,0.030368,0.259220,0.028328,0.503472,0.056287,0.333333,0.111747,0.090278,0.035013,0.000000,0.000000,0.251567,0.030284,0.367787,0.057538,-0.004070,0.060744,0.333333,0.111747,0.322917,0.112341
learned_failure_classifier_tamp,language_ambiguity_shift,1,48,0.464156,0.034217,0.317065,0.030551,0.261623,0.027785,0.506944,0.059130,0.309028,0.111743,0.059028,0.031501,0.003472,0.006806,0.247383,0.029918,0.376868,0.057214,-0.012012,0.060301,0.312500,0.111164,0.302083,0.112446
learned_failure_classifier_tamp,language_ambiguity_shift,2,48,0.463632,0.033085,0.317490,0.029207,0.260452,0.027081,0.569444,0.058223,0.322917,0.107169,0.069444,0.036175,0.000000,0.000000,0.248605,0.029098,0.375109,0.055236,-0.012451,0.058240,0.322917,0.107169,0.305556,0.107578
learned_failure_classifier_tamp,language_ambiguity_shift,3,48,0.470527,0.032859,0.308185,0.028585,0.256963,0.026614,0.513889,0.054877,0.347222,0.106028,0.121528,0.039794,0.003472,0.006806,0.253985,0.028461,0.362980,0.054178,0.000092,0.057569,0.350694,0.105314,0.340278,0.106083
learned_failure_classifier_tamp,language_ambiguity_shift,4,48,0.484069,0.030497,0.296413,0.027145,0.246339,0.025069,0.541667,0.061898,0.392361,0.104072,0.135417,0.045263,0.000000,0.000000,0.261491,0.028399,0.338078,0.050556,0.024959,0.053314,0.392361,0.104072,0.378472,0.104638
learned_failure_classifier_tamp,language_ambiguity_shift,5,48,0.488328,0.033536,0.293208,0.029794,0.240436,0.026226,0.524306,0.055012,0.413194,0.108739,0.163194,0.051915,0.006944,0.009522,0.266260,0.028878,0.328615,0.055279,0.033324,0.058506,0.420139,0.106985,0.406250,0.107390
